,move
1873,DOWN
1874,DOWN
1875,DOWN
1876,DOWN
1877,DOWN
1878,DOWN
1879,DOWN
1880,DOWN
1881,DOWN
1882,DOWN
1883,DOWN
1884,DOWN
1885,DOWN
1886,DOWN
1887,DOWN
1888,DOWN
1889,DOWN
1890,DOWN
1891,DOWN
1892,DOWN
1893,DOWN
1894,DOWN
1895,DOWN
1896,DOWN
1897,DOWN
1898,DOWN
1899,DOWN
1900,DOWN
1901,DOWN
1902,DOWN
1903,DOWN
1904,DOWN
1905,DOWN
1906,DOWN
1907,DOWN
1908,DOWN
1909,DOWN
1910,DOWN
1911,DOWN
1912,DOWN
1913,DOWN
1914,DOWN
1915,DOWN
1916,DOWN
1917,DOWN
1918,DOWN
1919,DOWN
1920,DOWN
1921,DOWN
1922,DOWN
1923,DOWN
1924,DOWN
1925,DOWN
1926,DOWN
1927,DOWN
1928,DOWN
1929,DOWN
1930,DOWN
1931,DOWN
1932,DOWN
1933,DOWN
1934,DOWN
1935,DOWN
1936,DOWN
1937,DOWN
1938,DOWN
1939,DOWN
1940,DOWN
1941,DOWN
1942,DOWN
1943,DOWN
1944,DOWN
1945,DOWN
1946,DOWN
1947,DOWN
1948,DOWN
1949,DOWN
1950,DOWN
1951,DOWN
1952,DOWN
1953,DOWN
1954,DOWN
1955,DOWN
1956,DOWN
1957,DOWN
1958,DOWN
1959,DOWN
1960,DOWN
1961,DOWN
1962,DOWN
1963,DOWN
1964,DOWN
1965,DOWN
1966,DOWN
1967,DOWN
1968,DOWN
1969,DOWN
1970,DOWN
1971,DOWN
1972,DOWN
1973,DOWN
1974,DOWN
1975,DOWN
1976,DOWN
1977,DOWN
1978,DOWN
1979,DOWN
1980,DOWN
1981,DOWN
1982,DOWN
1983,DOWN
1984,DOWN
1985,DOWN
1986,DOWN
1987,DOWN
1988,DOWN
1989,DOWN
1990,DOWN
1991,DOWN
1992,DOWN
1993,DOWN
1994,DOWN
1995,DOWN
1996,DOWN
1997,DOWN
1998,DOWN
1999,DOWN
2000,DOWN
2001,DOWN
2002,DOWN
2003,DOWN
2004,DOWN
2005,DOWN
2006,DOWN
2007,DOWN
2008,DOWN
2009,DOWN
2010,DOWN
2011,DOWN
2012,DOWN
2013,DOWN
2014,DOWN
2015,DOWN
2016,DOWN
2017,DOWN
2018,DOWN
2019,DOWN
2020,DOWN
2021,DOWN
2022,DOWN
2023,DOWN
2024,DOWN
2025,DOWN
2026,DOWN
2027,DOWN
2028,DOWN
2029,DOWN
2030,DOWN
2031,DOWN
2032,DOWN
2033,DOWN
2034,DOWN
2035,DOWN
2036,DOWN
2037,DOWN
2038,DOWN
2039,DOWN
2040,DOWN
2041,DOWN
2042,DOWN
2043,DOWN
2044,DOWN
2045,DOWN
2046,DOWN
2047,DOWN
2048,DOWN
2049,DOWN
2050,DOWN
2051,DOWN
2052,DOWN
2053,DOWN
2054,DOWN
2055,DOWN
2056,DOWN
2057,DOWN
2058,DOWN
2059,DOWN
2060,DOWN
2061,DOWN
2062,DOWN
2063,DOWN
2064,DOWN
2065,DOWN
2066,DOWN
2067,DOWN
2068,DOWN
2069,DOWN
2070,DOWN
2071,DOWN
2072,DOWN
2073,DOWN
2074,DOWN
2075,DOWN
2076,DOWN
2077,DOWN
2078,DOWN
2079,DOWN
2080,DOWN
2081,DOWN
2082,DOWN
2083,DOWN
2084,DOWN
2085,DOWN
2086,DOWN
2087,DOWN
2088,DOWN
2089,DOWN
2090,DOWN
2091,DOWN
2092,DOWN
2093,DOWN
2094,DOWN
2095,DOWN
2096,DOWN
2097,DOWN
2098,DOWN
2099,DOWN
2100,DOWN
2101,DOWN
2102,DOWN
2103,DOWN
2104,DOWN
2105,DOWN
2106,DOWN
2107,DOWN
2108,DOWN
2109,DOWN
2110,DOWN
2111,DOWN
2112,DOWN
2113,DOWN
2114,DOWN
2115,DOWN
2116,DOWN
2117,DOWN
2118,DOWN
2119,DOWN
2120,DOWN
2121,DOWN
2122,DOWN
2123,DOWN
2124,DOWN
2125,DOWN
2126,DOWN
2127,DOWN
2128,DOWN
2129,DOWN
2130,DOWN
2131,DOWN
2132,DOWN
2133,DOWN
2134,DOWN
2135,DOWN
2136,DOWN
2137,DOWN
2138,DOWN
2139,DOWN
2140,DOWN
2141,DOWN
2142,DOWN
2143,DOWN
2144,DOWN
2145,DOWN
2146,DOWN
2147,DOWN
2148,DOWN
2149,DOWN
2150,DOWN
2151,DOWN
2152,DOWN
2153,DOWN
2154,DOWN
2155,DOWN
2156,DOWN
2157,DOWN
2158,DOWN
2159,DOWN
2160,DOWN
2161,DOWN
2162,DOWN
2163,DOWN
2164,DOWN
2165,DOWN
2166,DOWN
2167,DOWN
2168,DOWN
2169,DOWN
2170,DOWN
2171,DOWN
2172,DOWN
2173,DOWN
2174,DOWN
2175,DOWN
2176,DOWN
2177,DOWN
2178,DOWN
2179,DOWN
2180,DOWN
2181,DOWN
2182,DOWN
2183,DOWN
2184,DOWN
2185,DOWN
2186,DOWN
2187,DOWN
2188,DOWN
2189,DOWN
2190,DOWN
2191,DOWN
2192,DOWN
2193,DOWN
2194,DOWN
2195,DOWN
2196,DOWN
2197,DOWN
2198,DOWN
2199,DOWN
2200,DOWN
2201,DOWN
2202,DOWN
2203,DOWN
2204,DOWN
2205,DOWN
2206,DOWN
2207,DOWN
2208,DOWN
2209,DOWN
2210,DOWN
2211,DOWN
2212,DOWN
2213,DOWN
2214,DOWN
2215,DOWN
2216,DOWN
2217,DOWN
2218,DOWN
2219,DOWN
2220,DOWN
2221,DOWN
2222,DOWN
2223,DOWN
2224,DOWN
2225,DOWN
2226,DOWN
2227,DOWN
2228,DOWN
2229,DOWN
2230,DOWN
2231,DOWN
2232,DOWN
2233,DOWN
2234,DOWN
2235,DOWN
2236,DOWN
2237,DOWN
2238,DOWN
2239,DOWN
2240,DOWN
2241,DOWN
2242,DOWN
2243,DOWN
2244,DOWN
2245,DOWN
2246,DOWN
2247,DOWN
2248,DOWN
2249,DOWN
2250,DOWN
2251,DOWN
2252,DOWN
2253,DOWN
2254,DOWN
2255,DOWN
2256,DOWN
2257,DOWN
2258,DOWN
2259,DOWN
2260,DOWN
2261,DOWN
2262,DOWN
2263,DOWN
2264,DOWN
2265,DOWN
2266,DOWN
2267,DOWN
2268,DOWN
2269,DOWN
2270,DOWN
2271,DOWN
2272,DOWN
2273,DOWN
2274,DOWN
2275,DOWN
2276,DOWN
2277,DOWN
2278,DOWN
2279,DOWN
2280,DOWN
2281,DOWN
2282,DOWN
2283,DOWN
2284,DOWN
2285,DOWN
2286,DOWN
2287,DOWN
2288,DOWN
2289,DOWN
2290,DOWN
2291,DOWN
2292,DOWN
2293,DOWN
2294,DOWN
2295,DOWN
2296,DOWN
2297,DOWN
2298,DOWN
2299,DOWN
2300,DOWN
2301,DOWN
2302,DOWN
2303,DOWN
2304,DOWN
2305,DOWN
2306,DOWN
2307,DOWN
2308,DOWN
2309,DOWN
2310,DOWN
2311,DOWN
2312,DOWN
2313,DOWN
2314,DOWN
2315,DOWN
2316,DOWN
2317,DOWN
2318,DOWN
2319,DOWN
2320,DOWN
2321,DOWN
2322,DOWN
2323,DOWN
2324,DOWN
2325,DOWN
2326,DOWN
2327,DOWN
2328,DOWN
2329,DOWN
2330,DOWN
2331,DOWN
2332,DOWN
2333,DOWN
2334,DOWN
2335,DOWN
2336,DOWN
2337,DOWN
2338,DOWN
2339,DOWN
2340,DOWN
2341,DOWN
2342,DOWN
2343,DOWN
2344,DOWN
2345,DOWN
2346,DOWN
2347,DOWN
2348,DOWN
2349,DOWN
2350,DOWN
2351,DOWN
2352,DOWN
2353,DOWN
2354,DOWN
2355,DOWN
2356,DOWN
2357,DOWN
2358,DOWN
2359,DOWN
2360,DOWN
2361,DOWN
2362,DOWN
2363,DOWN
2364,DOWN
2365,DOWN
2366,DOWN
2367,DOWN
2368,DOWN
2369,DOWN
2370,DOWN
2371,DOWN
2372,DOWN
2373,DOWN
2374,DOWN
2375,DOWN
2376,DOWN
2377,DOWN
2378,DOWN
2379,DOWN
2380,DOWN
2381,DOWN
2382,DOWN
2383,DOWN
2384,DOWN
2385,DOWN
2386,DOWN
2387,DOWN
2388,DOWN
2389,DOWN
2390,DOWN
2391,DOWN
2392,DOWN
2393,DOWN
2394,DOWN
2395,DOWN
2396,DOWN
2397,DOWN
2398,DOWN
2399,DOWN
2400,DOWN
2401,DOWN
2402,DOWN
2403,DOWN
2404,DOWN
2405,DOWN
2406,DOWN
2407,DOWN
2408,DOWN
2409,DOWN
2410,DOWN
2411,DOWN
2412,DOWN
2413,DOWN
2414,DOWN
2415,DOWN
2416,DOWN
2417,DOWN
2418,DOWN
2419,DOWN
2420,DOWN
2421,DOWN
2422,DOWN
2423,DOWN
2424,DOWN
2425,DOWN
2426,DOWN
2427,DOWN
2428,DOWN
2429,DOWN
2430,DOWN
2431,DOWN
2432,DOWN
2433,DOWN
2434,DOWN
2435,DOWN
2436,DOWN
2437,DOWN
2438,DOWN
2439,DOWN
2440,DOWN
2441,DOWN
2442,DOWN
2443,DOWN
2444,DOWN
2445,DOWN
2446,DOWN
2447,DOWN
2448,DOWN
2449,DOWN
2450,DOWN
2451,DOWN
2452,DOWN
2453,DOWN
2454,DOWN
2455,DOWN
2456,DOWN
2457,DOWN
2458,DOWN
2459,DOWN
2460,DOWN
2461,DOWN
2462,DOWN
2463,DOWN
2464,DOWN
2465,DOWN
2466,DOWN
2467,DOWN
2468,DOWN
2469,DOWN
2470,DOWN
2471,DOWN
2472,DOWN
2473,DOWN
2474,DOWN
2475,DOWN
2476,DOWN
2477,DOWN
2478,DOWN
2479,DOWN
2480,DOWN
2481,DOWN
2482,DOWN
2483,DOWN
2484,DOWN
2485,DOWN
2486,DOWN
2487,DOWN
2488,DOWN
2489,DOWN
2490,DOWN
2491,DOWN
2492,DOWN
2493,DOWN
2494,DOWN
2495,DOWN
2496,DOWN
2497,DOWN
2498,DOWN
2499,DOWN
2500,DOWN
2501,DOWN
2502,DOWN
2503,DOWN
2504,DOWN
2505,DOWN
2506,DOWN
2507,DOWN
2508,DOWN
2509,DOWN
2510,DOWN
2511,DOWN
2512,DOWN
2513,DOWN
2514,DOWN
2515,DOWN
2516,DOWN
2517,DOWN
2518,DOWN
2519,DOWN
2520,DOWN
2521,DOWN
2522,DOWN
2523,DOWN
2524,DOWN
2525,DOWN
2526,DOWN
2527,DOWN
2528,DOWN
2529,DOWN
2530,DOWN
2531,DOWN
2532,DOWN
2533,DOWN
2534,DOWN
2535,DOWN
2536,DOWN
2537,DOWN
2538,DOWN
2539,DOWN
2540,DOWN
2541,DOWN
2542,DOWN
2543,DOWN
2544,DOWN
2545,DOWN
2546,DOWN
2547,DOWN
2548,DOWN
2549,DOWN
2550,DOWN
2551,DOWN
2552,DOWN
2553,DOWN
2554,DOWN
2555,DOWN
2556,DOWN
2557,DOWN
2558,DOWN
2559,DOWN
2560,DOWN
2561,DOWN
2562,DOWN
2563,DOWN
2564,DOWN
2565,DOWN
2566,DOWN
2567,DOWN
2568,DOWN
2569,DOWN
2570,DOWN
2571,DOWN
2572,DOWN
2573,DOWN
2574,DOWN
2575,DOWN
2576,DOWN
2577,DOWN
2578,DOWN
2579,DOWN
2580,DOWN
2581,DOWN
2582,DOWN
2583,DOWN
2584,DOWN
2585,DOWN
2586,DOWN
2587,DOWN
2588,DOWN
2589,DOWN
2590,DOWN
2591,DOWN
2592,DOWN
2593,DOWN
2594,DOWN
2595,DOWN
2596,DOWN
2597,DOWN
2598,DOWN
2599,DOWN
2600,DOWN
2601,DOWN
2602,DOWN
2603,DOWN
2604,DOWN
2605,DOWN
2606,DOWN
2607,DOWN
2608,DOWN
2609,DOWN
2610,DOWN
2611,DOWN
2612,DOWN
2613,DOWN
2614,DOWN
2615,DOWN
2616,DOWN
2617,DOWN
2618,DOWN
2619,DOWN
2620,DOWN
2621,DOWN
2622,DOWN
2623,DOWN
2624,DOWN
2625,DOWN
2626,DOWN
2627,DOWN
2628,DOWN
2629,DOWN
2630,DOWN
2631,DOWN
2632,DOWN
2633,DOWN
2634,DOWN
2635,DOWN
2636,DOWN
2637,DOWN
2638,DOWN
2639,DOWN
2640,DOWN
2641,DOWN
2642,DOWN
2643,DOWN
2644,DOWN
2645,DOWN
2646,DOWN
2647,DOWN
2648,DOWN
2649,DOWN
2650,DOWN
2651,DOWN
2652,DOWN
2653,DOWN
2654,DOWN
2655,DOWN
2656,DOWN
2657,DOWN
2658,DOWN
2659,DOWN
2660,DOWN
2661,DOWN
2662,DOWN
2663,DOWN
2664,DOWN
2665,DOWN
2666,DOWN
2667,DOWN
2668,DOWN
2669,DOWN
2670,DOWN
2671,DOWN
2672,DOWN
2673,DOWN
2674,DOWN
2675,DOWN
2676,DOWN
2677,DOWN
2678,DOWN
2679,DOWN
2680,DOWN
2681,DOWN
2682,DOWN
2683,DOWN
2684,DOWN
2685,DOWN
2686,DOWN
2687,DOWN
2688,DOWN
2689,DOWN
2690,DOWN
2691,DOWN
2692,DOWN
2693,DOWN
2694,DOWN
2695,DOWN
2696,DOWN
2697,DOWN
2698,DOWN
2699,DOWN
2700,DOWN
2701,DOWN
2702,DOWN
2703,DOWN
2704,DOWN
2705,DOWN
2706,DOWN
2707,DOWN
2708,DOWN
2709,DOWN
2710,DOWN
2711,DOWN
2712,DOWN
2713,DOWN
2714,DOWN
2715,DOWN
2716,DOWN
2717,DOWN
2718,DOWN
2719,DOWN
2720,DOWN
2721,DOWN
2722,DOWN
2723,DOWN
2724,DOWN
2725,DOWN
2726,DOWN
2727,DOWN
2728,DOWN
2729,DOWN
2730,DOWN
2731,DOWN
2732,DOWN
2733,DOWN
2734,DOWN
2735,DOWN
2736,DOWN
2737,DOWN
2738,DOWN
2739,DOWN
2740,DOWN
2741,DOWN
2742,DOWN
2743,DOWN
2744,DOWN
2745,DOWN
2746,DOWN
2747,DOWN
2748,DOWN
2749,DOWN
2750,DOWN
2751,DOWN
2752,DOWN
2753,DOWN
2754,DOWN
2755,DOWN
2756,DOWN
2757,DOWN
2758,DOWN
2759,DOWN
2760,DOWN
2761,DOWN
2762,DOWN
2763,DOWN
2764,DOWN
2765,DOWN
2766,DOWN
2767,DOWN
2768,DOWN
2769,DOWN
2770,DOWN
2771,DOWN
2772,DOWN
2773,DOWN
2774,DOWN
2775,DOWN
2776,DOWN
2777,DOWN
2778,DOWN
2779,DOWN
2780,DOWN
2781,DOWN
2782,DOWN
2783,DOWN
2784,DOWN
2785,DOWN
2786,DOWN
2787,DOWN
2788,DOWN
2789,DOWN
2790,DOWN
2791,DOWN
2792,DOWN
2793,DOWN
2794,DOWN
2795,DOWN
2796,DOWN
2797,DOWN
2798,DOWN
2799,DOWN
2800,DOWN
2801,DOWN
2802,DOWN
2803,DOWN
2804,DOWN
2805,DOWN
2806,DOWN
2807,DOWN
2808,DOWN
2809,DOWN
2810,DOWN
2811,DOWN
2812,DOWN
2813,DOWN
2814,DOWN
2815,DOWN
2816,DOWN
2817,DOWN
2818,DOWN
2819,DOWN
2820,DOWN
2821,DOWN
2822,DOWN
2823,DOWN
2824,DOWN
2825,DOWN
2826,DOWN
2827,DOWN
2828,DOWN
2829,DOWN
2830,DOWN
2831,DOWN
2832,DOWN
2833,DOWN
2834,DOWN
2835,DOWN
2836,DOWN
2837,DOWN
2838,DOWN
2839,DOWN
2840,DOWN
2841,DOWN
2842,DOWN
2843,DOWN
2844,DOWN
2845,DOWN
2846,DOWN
2847,DOWN
2848,DOWN
2849,DOWN
2850,DOWN
2851,DOWN
2852,DOWN
2853,DOWN
2854,DOWN
2855,DOWN
2856,DOWN
2857,DOWN
2858,DOWN
2859,DOWN
2860,DOWN
2861,DOWN
2862,DOWN
2863,DOWN
2864,DOWN
2865,DOWN
2866,DOWN
2867,DOWN
2868,DOWN
2869,DOWN
2870,DOWN
2871,DOWN
2872,DOWN
2873,DOWN
2874,DOWN
2875,DOWN
2876,DOWN
2877,DOWN
2878,DOWN
2879,DOWN
2880,DOWN
2881,DOWN
2882,DOWN
2883,DOWN
2884,DOWN
2885,DOWN
2886,DOWN
2887,DOWN
2888,DOWN
2889,DOWN
2890,DOWN
2891,DOWN
2892,DOWN
2893,DOWN
2894,DOWN
2895,DOWN
2896,DOWN
2897,DOWN
2898,DOWN
2899,DOWN
2900,DOWN
2901,DOWN
2902,DOWN
2903,DOWN
2904,DOWN
2905,DOWN
2906,DOWN
2907,DOWN
2908,DOWN
2909,DOWN
2910,DOWN
2911,DOWN
2912,DOWN
2913,DOWN
2914,DOWN
2915,DOWN
2916,DOWN
2917,DOWN
2918,DOWN
2919,DOWN
2920,DOWN
2921,DOWN
2922,DOWN
2923,DOWN
2924,DOWN
2925,DOWN
2926,DOWN
2927,DOWN
2928,DOWN
2929,DOWN
2930,DOWN
2931,DOWN
2932,DOWN
2933,DOWN
2934,DOWN
2935,DOWN
2936,DOWN
2937,DOWN
2938,DOWN
2939,DOWN
2940,DOWN
2941,DOWN
2942,DOWN
2943,DOWN
2944,DOWN
2945,DOWN
2946,DOWN
2947,DOWN
2948,DOWN
2949,DOWN
2950,DOWN
2951,DOWN
2952,DOWN
2953,DOWN
2954,DOWN
2955,DOWN
2956,DOWN
2957,DOWN
2958,DOWN
2959,DOWN
2960,DOWN
2961,DOWN
2962,DOWN
2963,DOWN
2964,DOWN
2965,DOWN
2966,DOWN
2967,DOWN
2968,DOWN
2969,DOWN
2970,DOWN
2971,DOWN
2972,DOWN
2973,DOWN
2974,DOWN
2975,DOWN
2976,DOWN
2977,DOWN
2978,DOWN
2979,DOWN
2980,DOWN
2981,DOWN
2982,DOWN
2983,DOWN
2984,DOWN
2985,DOWN
2986,DOWN
2987,DOWN
2988,DOWN
2989,DOWN
2990,DOWN
2991,DOWN
2992,DOWN
2993,DOWN
2994,DOWN
2995,DOWN
2996,DOWN
2997,DOWN
2998,DOWN
2999,DOWN
3000,DOWN
3001,DOWN
3002,DOWN
3003,DOWN
3004,DOWN
3005,DOWN
3006,DOWN
3007,DOWN
3008,DOWN
3009,DOWN
3010,DOWN
3011,DOWN
3012,DOWN
3013,DOWN
3014,DOWN
3015,DOWN
3016,DOWN
3017,DOWN
3018,DOWN
3019,DOWN
3020,DOWN
3021,DOWN
3022,DOWN
3023,DOWN
3024,DOWN
3025,DOWN
3026,DOWN
3027,DOWN
3028,DOWN
3029,DOWN
3030,DOWN
3031,DOWN
3032,DOWN
3033,DOWN
3034,DOWN
3035,DOWN
3036,DOWN
3037,DOWN
3038,DOWN
3039,DOWN
3040,DOWN
3041,DOWN
3042,DOWN
3043,DOWN
3044,DOWN
3045,DOWN
3046,DOWN
3047,DOWN
3048,DOWN
3049,DOWN
3050,DOWN
3051,DOWN
3052,DOWN
3053,DOWN
3054,DOWN
3055,DOWN
3056,DOWN
3057,DOWN
3058,DOWN
3059,DOWN
3060,DOWN
3061,DOWN
3062,DOWN
3063,DOWN
3064,DOWN
3065,DOWN
3066,DOWN
3067,DOWN
3068,DOWN
3069,DOWN
3070,DOWN
3071,DOWN
3072,DOWN
3073,DOWN
3074,DOWN
3075,DOWN
3076,DOWN
3077,DOWN
3078,DOWN
3079,DOWN
3080,DOWN
3081,DOWN
3082,DOWN
3083,DOWN
3084,DOWN
3085,DOWN
3086,DOWN
3087,DOWN
3088,DOWN
3089,DOWN
3090,DOWN
3091,DOWN
3092,DOWN
3093,DOWN
3094,DOWN
3095,DOWN
3096,DOWN
3097,DOWN
3098,DOWN
3099,DOWN
3100,DOWN
3101,DOWN
3102,DOWN
3103,DOWN
3104,DOWN
3105,DOWN
3106,DOWN
3107,DOWN
3108,DOWN
3109,DOWN
3110,DOWN
3111,DOWN
3112,DOWN
3113,DOWN
3114,DOWN
3115,DOWN
3116,DOWN
3117,DOWN
3118,DOWN
3119,DOWN
3120,DOWN
3121,DOWN
3122,DOWN
3123,DOWN
3124,DOWN
3125,DOWN
3126,DOWN
3127,DOWN
3128,DOWN
3129,DOWN
3130,DOWN
3131,DOWN
3132,DOWN
3133,DOWN
3134,DOWN
3135,DOWN
3136,DOWN
3137,DOWN
3138,DOWN
3139,DOWN
3140,DOWN
3141,DOWN
3142,DOWN
3143,DOWN
3144,DOWN
3145,DOWN
3146,DOWN
3147,DOWN
3148,DOWN
3149,DOWN
3150,DOWN
3151,DOWN
3152,DOWN
3153,DOWN
3154,DOWN
3155,DOWN
3156,DOWN
3157,DOWN
3158,DOWN
3159,DOWN
3160,DOWN
3161,DOWN
3162,DOWN
3163,DOWN
3164,DOWN
3165,DOWN
3166,DOWN
3167,DOWN
3168,DOWN
3169,DOWN
3170,DOWN
3171,DOWN
3172,DOWN
3173,DOWN
3174,DOWN
3175,DOWN
3176,DOWN
3177,DOWN
3178,DOWN
3179,DOWN
3180,DOWN
3181,DOWN
3182,DOWN
3183,DOWN
3184,DOWN
3185,DOWN
3186,DOWN
3187,DOWN
3188,DOWN
3189,DOWN
3190,DOWN
3191,DOWN
3192,DOWN
3193,DOWN
3194,DOWN
3195,DOWN
3196,DOWN
3197,DOWN
3198,DOWN
3199,DOWN
3200,DOWN
3201,DOWN
3202,DOWN
3203,DOWN
3204,DOWN
3205,DOWN
3206,DOWN
3207,DOWN
3208,DOWN
3209,DOWN
3210,DOWN
3211,DOWN
3212,DOWN
3213,DOWN
3214,DOWN
3215,DOWN
3216,DOWN
3217,DOWN
3218,DOWN
3219,DOWN
3220,DOWN
3221,DOWN
3222,DOWN
3223,DOWN
3224,DOWN
3225,DOWN
3226,DOWN
3227,DOWN
3228,DOWN
3229,DOWN
3230,DOWN
3231,DOWN
3232,DOWN
3233,DOWN
3234,DOWN
3235,DOWN
3236,DOWN
3237,DOWN
3238,DOWN
3239,DOWN
3240,DOWN
3241,DOWN
3242,DOWN
3243,DOWN
3244,DOWN
3245,DOWN
3246,DOWN
3247,DOWN
3248,DOWN
3249,DOWN
3250,DOWN
3251,DOWN
3252,DOWN
3253,DOWN
3254,DOWN
3255,DOWN
3256,DOWN
3257,DOWN
3258,DOWN
3259,DOWN
3260,DOWN
3261,DOWN
3262,DOWN
3263,DOWN
3264,DOWN
3265,DOWN
3266,DOWN
3267,DOWN
3268,DOWN
3269,DOWN
3270,DOWN
3271,DOWN
3272,DOWN
3273,DOWN
3274,DOWN
3275,DOWN
3276,DOWN
3277,DOWN
3278,DOWN
3279,DOWN
3280,DOWN
3281,DOWN
3282,DOWN
3283,DOWN
3284,DOWN
3285,DOWN
3286,DOWN
3287,DOWN
3288,DOWN
3289,DOWN
3290,DOWN
3291,DOWN
3292,DOWN
3293,DOWN
3294,DOWN
3295,DOWN
3296,DOWN
3297,DOWN
3298,DOWN
3299,DOWN
3300,DOWN
3301,DOWN
3302,DOWN
3303,DOWN
3304,DOWN
3305,DOWN
3306,DOWN
3307,DOWN
3308,DOWN
3309,DOWN
3310,DOWN
3311,DOWN
3312,DOWN
3313,DOWN
3314,DOWN
3315,DOWN
3316,DOWN
3317,DOWN
3318,DOWN
3319,DOWN
3320,DOWN
3321,DOWN
3322,DOWN
3323,DOWN
3324,DOWN
3325,DOWN
3326,DOWN
3327,DOWN
3328,DOWN
3329,DOWN
3330,DOWN
3331,DOWN
3332,DOWN
3333,DOWN
3334,DOWN
3335,DOWN
3336,DOWN
3337,DOWN
3338,DOWN
3339,DOWN
3340,DOWN
3341,DOWN
3342,DOWN
3343,DOWN
3344,DOWN
3345,DOWN
3346,DOWN
3347,DOWN
3348,DOWN
3349,DOWN
3350,DOWN
3351,DOWN
3352,DOWN
3353,DOWN
3354,DOWN
3355,DOWN
3356,DOWN
3357,DOWN
3358,DOWN
3359,DOWN
3360,DOWN
3361,DOWN
3362,DOWN
3363,DOWN
3364,DOWN
3365,DOWN
3366,DOWN
3367,DOWN
3368,DOWN
3369,DOWN
3370,DOWN
3371,DOWN
3372,DOWN
3373,DOWN
3374,DOWN
3375,DOWN
3376,DOWN
3377,DOWN
3378,DOWN
3379,DOWN
3380,DOWN
3381,DOWN
3382,DOWN
3383,DOWN
3384,DOWN
3385,DOWN
3386,DOWN
3387,DOWN
3388,DOWN
3389,DOWN
3390,DOWN
3391,DOWN
3392,DOWN
3393,DOWN
3394,DOWN
3395,DOWN
3396,DOWN
3397,DOWN
3398,DOWN
3399,DOWN
3400,DOWN
3401,DOWN
3402,DOWN
3403,DOWN
3404,DOWN
3405,DOWN
3406,DOWN
3407,DOWN
3408,DOWN
3409,DOWN
3410,DOWN
3411,DOWN
3412,DOWN
3413,DOWN
3414,DOWN
3415,DOWN
3416,DOWN
3417,DOWN
3418,DOWN
3419,DOWN
3420,DOWN
3421,DOWN
3422,DOWN
3423,DOWN
3424,DOWN
3425,DOWN
3426,DOWN
3427,DOWN
3428,DOWN
3429,DOWN
3430,DOWN
3431,DOWN
3432,DOWN
3433,DOWN
3434,DOWN
3435,DOWN
3436,DOWN
3437,DOWN
3438,DOWN
3439,DOWN
3440,DOWN
3441,DOWN
3442,DOWN
3443,DOWN
3444,DOWN
3445,DOWN
3446,DOWN
3447,DOWN
3448,DOWN
3449,DOWN
3450,DOWN
3451,DOWN
3452,DOWN
3453,DOWN
3454,DOWN
3455,DOWN
3456,DOWN
3457,DOWN
3458,DOWN
3459,DOWN
3460,DOWN
3461,DOWN
3462,DOWN
3463,DOWN
3464,DOWN
3465,DOWN
3466,DOWN
3467,DOWN
3468,DOWN
3469,DOWN
3470,DOWN
3471,DOWN
3472,DOWN
3473,DOWN
3474,DOWN
3475,DOWN
3476,DOWN
3477,DOWN
3478,DOWN
3479,DOWN
3480,DOWN
3481,DOWN
3482,DOWN
3483,DOWN
3484,DOWN
3485,DOWN
3486,DOWN
3487,DOWN
3488,DOWN
3489,DOWN
3490,DOWN
3491,DOWN
3492,DOWN
3493,DOWN
3494,DOWN
3495,DOWN
3496,DOWN
3497,DOWN
3498,DOWN
3499,DOWN
3500,DOWN
3501,DOWN
3502,DOWN
3503,DOWN
3504,DOWN
3505,DOWN
3506,DOWN
3507,DOWN
3508,DOWN
3509,DOWN
3510,DOWN
3511,DOWN
3512,DOWN
3513,DOWN
3514,DOWN
3515,DOWN
3516,DOWN
3517,DOWN
3518,DOWN
3519,DOWN
3520,DOWN
3521,DOWN
3522,DOWN
3523,DOWN
3524,DOWN
3525,DOWN
3526,DOWN
3527,DOWN
3528,DOWN
3529,DOWN
3530,DOWN
3531,DOWN
3532,DOWN
3533,DOWN
3534,DOWN
3535,DOWN
3536,DOWN
3537,DOWN
3538,DOWN
3539,DOWN
3540,DOWN
3541,DOWN
3542,DOWN
3543,DOWN
3544,DOWN
3545,DOWN
3546,DOWN
3547,DOWN
3548,DOWN
3549,DOWN
3550,DOWN
3551,DOWN
3552,DOWN
3553,DOWN
3554,DOWN
3555,DOWN
3556,DOWN
3557,DOWN
3558,DOWN
3559,DOWN
3560,DOWN
3561,DOWN
3562,DOWN
3563,DOWN
3564,DOWN
3565,DOWN
3566,DOWN
3567,DOWN
3568,DOWN
3569,DOWN
3570,DOWN
3571,DOWN
3572,DOWN
3573,DOWN
3574,DOWN
3575,DOWN
3576,DOWN
3577,DOWN
3578,DOWN
3579,DOWN
3580,DOWN
3581,DOWN
3582,DOWN
3583,DOWN
3584,DOWN
3585,DOWN
3586,DOWN
3587,DOWN
3588,DOWN
3589,DOWN
3590,DOWN
3591,DOWN
3592,DOWN
3593,DOWN
3594,DOWN
3595,DOWN
3596,DOWN
3597,DOWN
3598,DOWN
3599,DOWN
3600,DOWN
3601,DOWN
3602,DOWN
3603,DOWN
3604,DOWN
3605,DOWN
3606,DOWN
3607,DOWN
3608,DOWN
3609,DOWN
3610,DOWN
3611,DOWN
3612,DOWN
3613,DOWN
3614,DOWN
3615,DOWN
3616,DOWN
3617,DOWN
3618,DOWN
3619,DOWN
3620,DOWN
3621,DOWN
